#name	chrom	strand	txStart	txEnd
ENSMUST00000028465_at	chr2	-	84836708	84875991
ENSMUST00000111613_at	chr2	-	84838798	84877619
ENSMUST00000077798_at	chr2	+	84877344	84887263
ENSMUST00000028463_at	chr2	+	84877344	84887263
ENSMUST00000048400_at	chr2	+	84898315	84913205
ENSMUST00000057019_at	chr2	+	84976542	84980079
ENSMUST00000117484_at	chr2	-	84996257	84998799
ENSMUST00000099930_at	chr2	-	85002490	85036856
ENSMUST00000111601_at	chr2	-	85028227	85036856
ENSMUST00000117313_at	chr2	-	85108169	85108390
ENSMUST00000111598_at	chr2	-	85171123	85179452
ENSMUST00000099929_at	chr2	-	85171123	85172053
ENSMUST00000099928_at	chr2	-	85193151	85194081
ENSMUST00000120485_at	chr2	-	85228296	85229192
ENSMUST00000099927_at	chr2	-	85239758	85240688
ENSMUST00000099926_at	chr2	-	85254089	85255034
ENSMUST00000099925_at	chr2	-	85270039	85270984
ENSMUST00000099924_at	chr2	-	85278365	85279313
ENSMUST00000077075_at	chr2	+	85419371	85420439
ENSMUST00000117353_at	chr2	+	85425260	85426182
ENSMUST00000052307_at	chr2	+	85430698	85431643
ENSMUST00000122319_at	chr2	-	85441944	85442875
ENSMUST00000099921_at	chr2	-	85448120	85449065
ENSMUST00000121340_at	chr2	+	85473587	85474532
ENSMUST00000099920_at	chr2	-	85487519	85488476
ENSMUST00000122238_at	chr2	+	85493485	85494210
ENSMUST00000120361_at	chr2	-	85496419	85496873
ENSMUST00000099918_at	chr2	-	85503632	85504589
ENSMUST00000099919_at	chr2	-	85514367	85518898
ENSMUST00000099917_at	chr2	-	85514367	85515330
ENSMUST00000054868_at	chr2	+	85529587	85530529
ENSMUST00000055517_at	chr2	+	85561563	85562508
ENSMUST00000054304_at	chr2	+	85593519	85594463
ENSMUST00000120884_at	chr2	+	85593523	85594463
ENSMUST00000111595_at	chr2	-	85599160	85600531
ENSMUST00000099916_at	chr2	-	85599595	85600531
ENSMUST00000065626_at	chr2	+	85609959	85610877
ENSMUST00000076250_at	chr2	+	85616742	85617660
ENSMUST00000047870_at	chr2	+	85625630	85626646
ENSMUST00000099915_at	chr2	-	85639495	85640425
ENSMUST00000121263_at	chr2	-	85648454	85649141
ENSMUST00000120741_at	chr2	-	85656169	85656365
ENSMUST00000054201_at	chr2	+	85663129	85664065
ENSMUST00000111593_at	chr2	-	85679953	85681922
ENSMUST00000102634_at	chr2	-	85681013	85681946
ENSMUST00000099914_at	chr2	-	85681013	85682393
ENSMUST00000055840_at	chr2	+	85689578	85690655
ENSMUST00000121914_at	chr2	+	85703569	85704518
ENSMUST00000054736_at	chr2	+	85708750	85709698
ENSMUST00000082871_at	chr2	-	85725306	85725493
ENSMUST00000056408_at	chr2	+	85726958	85727894
ENSMUST00000111591_at	chr2	+	85726958	85728102
ENSMUST00000099912_at	chr2	-	85744225	85745209
ENSMUST00000077055_at	chr2	+	85758083	85759022
ENSMUST00000111590_at	chr2	+	85758089	85759047
ENSMUST00000056718_at	chr2	+	85763426	85764350
ENSMUST00000122338_at	chr2	+	85772301	85773643
ENSMUST00000080698_at	chr2	+	85791221	85792196
ENSMUST00000082191_at	chr2	+	85815401	85816376
ENSMUST00000056849_at	chr2	+	85823998	85824955
ENSMUST00000050942_at	chr2	+	85831975	85832986
ENSMUST00000062166_at	chr2	+	85847934	85848867
ENSMUST00000062360_at	chr2	+	85874933	85884965
ENSMUST00000111589_at	chr2	+	85881473	85882406
ENSMUST00000079298_at	chr2	+	85886640	85887573
ENSMUST00000120109_at	chr2	-	85896196	85897121
ENSMUST00000081317_at	chr2	+	85914898	85915831
ENSMUST00000111588_at	chr2	-	85922100	85925923
ENSMUST00000099911_at	chr2	-	85924966	85925932
ENSMUST00000117964_at	chr2	-	85930492	85933558
ENSMUST00000059398_at	chr2	+	85960380	85963194
ENSMUST00000099910_at	chr2	-	85970858	85971818
ENSMUST00000099909_at	chr2	-	85985947	85986889
ENSMUST00000099908_at	chr2	-	85999583	86000525
ENSMUST00000099907_at	chr2	-	86002159	86003104
ENSMUST00000099906_at	chr2	-	86011027	86011972
ENSMUST00000099905_at	chr2	-	86021306	86022266
ENSMUST00000099904_at	chr2	-	86037959	86038907
ENSMUST00000099902_at	chr2	-	86056914	86057865
ENSMUST00000099901_at	chr2	-	86068166	86069126
ENSMUST00000099900_at	chr2	-	86076027	86076990
ENSMUST00000099899_at	chr2	-	86094921	86095848
ENSMUST00000119802_at	chr2	-	86108035	86108982
ENSMUST00000099898_at	chr2	-	86115715	86116642
ENSMUST00000054746_at	chr2	+	86137974	86138913
ENSMUST00000111585_at	chr2	+	86137974	86139941
ENSMUST00000099897_at	chr2	-	86154499	86155441
ENSMUST00000122018_at	chr2	-	86165797	86168726
ENSMUST00000099895_at	chr2	-	86172572	86173511
ENSMUST00000099894_at	chr2	-	86186880	86187921
ENSMUST00000099893_at	chr2	-	86195595	86196537
ENSMUST00000099892_at	chr2	-	86214619	86215567
ENSMUST00000102631_at	chr2	-	86225622	86226573
ENSMUST00000090720_at	chr2	-	86237224	86238171
ENSMUST00000118335_at	chr2	-	86237232	86238174
ENSMUST00000099889_at	chr2	-	86253265	86254207
ENSMUST00000055344_at	chr2	-	86262875	86263831
ENSMUST00000105213_at	chr2	-	86262883	86263831
ENSMUST00000118807_at	chr2	-	86274467	86275409
ENSMUST00000099886_at	chr2	-	86285195	86286137
ENSMUST00000099885_at	chr2	-	86295484	86296426
ENSMUST00000120755_at	chr2	-	86303953	86305232
ENSMUST00000099883_at	chr2	-	86322955	86323897
ENSMUST00000117635_at	chr2	-	86328074	86328962
ENSMUST00000076263_at	chr2	+	86348617	86349559
ENSMUST00000119152_at	chr2	-	86365390	86366332
ENSMUST00000117978_at	chr2	-	86369047	86370584
ENSMUST00000111582_at	chr2	-	86378122	86382637
ENSMUST00000099882_at	chr2	-	86378122	86379070
ENSMUST00000099881_at	chr2	-	86393337	86394279
ENSMUST00000111580_at	chr2	-	86393337	86398295
ENSMUST00000120210_at	chr2	-	86407276	86408221
ENSMUST00000111578_at	chr2	-	86434041	86434983
ENSMUST00000111579_at	chr2	-	86434041	86438966
ENSMUST00000117704_at	chr2	-	86446783	86447726
ENSMUST00000090719_at	chr2	-	86446783	86447726
ENSMUST00000099880_at	chr2	-	86478921	86479863
ENSMUST00000099879_at	chr2	-	86497671	86498613
ENSMUST00000099878_at	chr2	-	86516555	86517488
ENSMUST00000099877_at	chr2	-	86530188	86531130
ENSMUST00000099876_at	chr2	-	86572831	86573767
ENSMUST00000099875_at	chr2	-	86593951	86594893
ENSMUST00000055273_at	chr2	+	86625888	86626857
ENSMUST00000111577_at	chr2	+	86626212	86628078
ENSMUST00000070704_at	chr2	-	86646177	86647154
ENSMUST00000105212_at	chr2	-	86646244	86647154
ENSMUST00000105211_at	chr2	+	86668832	86669979
ENSMUST00000099874_at	chr2	-	86690926	86691853
ENSMUST00000117211_at	chr2	-	86712930	86713878
ENSMUST00000111576_at	chr2	-	86730382	86732320
ENSMUST00000099873_at	chr2	-	86730382	86731330
ENSMUST00000111574_at	chr2	-	86762739	86764655
ENSMUST00000099872_at	chr2	-	86762739	86763687
ENSMUST00000099871_at	chr2	-	86798674	86799613
ENSMUST00000094913_at	chr2	-	86817985	86818951
ENSMUST00000099870_at	chr2	-	86828398	86829331
ENSMUST00000055129_at	chr2	+	86842127	86843102
ENSMUST00000058487_at	chr2	+	86842169	86843424
ENSMUST00000119132_at	chr2	-	86850094	86851032
ENSMUST00000099869_at	chr2	-	86861766	86862699
ENSMUST00000099868_at	chr2	-	86873437	86874376
ENSMUST00000099867_at	chr2	-	86888452	86889391
ENSMUST00000099865_at	chr2	-	86911350	86912289
ENSMUST00000099863_at	chr2	-	86932613	86933552
ENSMUST00000099862_at	chr2	-	86947603	86948542
ENSMUST00000117290_at	chr2	-	86963990	86964525
ENSMUST00000099861_at	chr2	-	86975537	86976476
ENSMUST00000099860_at	chr2	-	86989877	86990816
ENSMUST00000120843_at	chr2	-	87004104	87007472
ENSMUST00000053050_at	chr2	+	87031845	87032802
ENSMUST00000121036_at	chr2	-	87040090	87041552
ENSMUST00000079966_at	chr2	+	87053050	87054031
ENSMUST00000120217_at	chr2	+	87076728	87077398
ENSMUST00000081986_at	chr2	+	87092095	87093076
ENSMUST00000122506_at	chr2	-	87096951	87097061
ENSMUST00000117753_at	chr2	+	87105071	87105606
ENSMUST00000090718_at	chr2	+	87108975	87109971
ENSMUST00000121296_at	chr2	+	87109002	87109926
ENSMUST00000117471_at	chr2	+	87119071	87119471
ENSMUST00000118736_at	chr2	+	87124508	87125429
ENSMUST00000120328_at	chr2	+	87144895	87145301
ENSMUST00000090717_at	chr2	+	87148920	87149916
ENSMUST00000119793_at	chr2	-	87163921	87164153
ENSMUST00000117332_at	chr2	+	87173958	87174154
ENSMUST00000058737_at	chr2	+	87197582	87198593
ENSMUST00000062555_at	chr2	+	87211690	87212635
ENSMUST00000056435_at	chr2	+	87227812	87228892
ENSMUST00000118646_at	chr2	+	87233639	87234801
ENSMUST00000054974_at	chr2	+	87258206	87259178
ENSMUST00000062494_at	chr2	+	87274645	87275602
ENSMUST00000071355_at	chr2	+	87297323	87298268
ENSMUST00000026957_at	chr2	-	87329244	87332575
ENSMUST00000111572_at	chr2	+	87347581	87351029
ENSMUST00000026956_at	chr2	+	87348614	87351022
ENSMUST00000122437_at	chr2	-	87357188	87357657
ENSMUST00000119555_at	chr2	-	87363668	87364524
ENSMUST00000119272_at	chr2	+	87366301	87366554
ENSMUST00000077471_at	chr2	+	87372191	87373115
ENSMUST00000099857_at	chr2	-	87384530	87385621
ENSMUST00000102624_at	chr2	-	87384763	87385699
ENSMUST00000120590_at	chr2	-	87387049	87387359
ENSMUST00000118953_at	chr2	-	87400076	87400926
ENSMUST00000121486_at	chr2	-	87403153	87403877
ENSMUST00000081034_at	chr2	+	87415242	87416187
ENSMUST00000079711_at	chr2	+	87447546	87448491
ENSMUST00000090712_at	chr2	+	87468621	87469551
ENSMUST00000111571_at	chr2	-	87474030	87475902
ENSMUST00000090711_at	chr2	-	87474975	87475902
ENSMUST00000118805_at	chr2	-	87480493	87480950
ENSMUST00000099855_at	chr2	-	87485336	87486278
ENSMUST00000099854_at	chr2	-	87496137	87497076
ENSMUST00000099853_at	chr2	-	87511589	87512522
ENSMUST00000111570_at	chr2	+	87514229	87514528
ENSMUST00000099852_at	chr2	-	87533104	87534037
ENSMUST00000099850_at	chr2	-	87551128	87552061
ENSMUST00000099848_at	chr2	-	87577543	87578479
ENSMUST00000111568_at	chr2	+	87586317	87587337
ENSMUST00000090710_at	chr2	+	87586354	87587395
ENSMUST00000099846_at	chr2	-	87593212	87594148
ENSMUST00000090709_at	chr2	+	87622692	87623643
ENSMUST00000105210_at	chr2	+	87622698	87623643
ENSMUST00000090708_at	chr2	+	87642547	87643492
ENSMUST00000079448_at	chr2	-	87648514	87648801
ENSMUST00000118227_at	chr2	-	87648520	87648833
ENSMUST00000090707_at	chr2	+	87649978	87650956
ENSMUST00000117180_at	chr2	+	87656687	87657609
ENSMUST00000122179_at	chr2	+	87662766	87663703
ENSMUST00000077580_at	chr2	+	87673197	87674142
ENSMUST00000118232_at	chr2	+	87680135	87680580
ENSMUST00000061081_at	chr2	+	87697333	87698260
ENSMUST00000111567_at	chr2	+	87697333	87698546
ENSMUST00000051058_at	chr2	+	87708149	87709082
ENSMUST00000121994_at	chr2	+	87711837	87712364
ENSMUST00000052300_at	chr2	+	87736333	87737290
ENSMUST00000111565_at	chr2	+	87736357	87738522
ENSMUST00000099844_at	chr2	-	87742898	87743831
ENSMUST00000099843_at	chr2	-	87782838	87783783
ENSMUST00000099842_at	chr2	-	87789416	87790388
ENSMUST00000099841_at	chr2	-	87802108	87803047
ENSMUST00000099840_at	chr2	-	87813863	87814820
ENSMUST00000111563_at	chr2	+	87830032	87831184
ENSMUST00000102622_at	chr2	+	87830269	87831211
ENSMUST00000117651_at	chr2	-	87838453	87839345
ENSMUST00000074397_at	chr2	-	87845637	87846906
ENSMUST00000099839_at	chr2	-	87845973	87846933
ENSMUST00000054845_at	chr2	+	87864858	87865867
ENSMUST00000099838_at	chr2	-	87874352	87875294
ENSMUST00000099837_at	chr2	-	87889834	87890779
ENSMUST00000099835_at	chr2	-	87910586	87911537
ENSMUST00000099834_at	chr2	-	87933110	87934091
ENSMUST00000117860_at	chr2	-	87941192	87942142
ENSMUST00000050854_at	chr2	-	87941192	87942142
ENSMUST00000099833_at	chr2	-	87964189	87965140
ENSMUST00000099832_at	chr2	-	87989223	87990174
ENSMUST00000079599_at	chr2	+	88025035	88025974
ENSMUST00000121437_at	chr2	+	88037620	88037836
ENSMUST00000099831_at	chr2	-	88064236	88065187
ENSMUST00000118079_at	chr2	-	88093115	88093957
ENSMUST00000121530_at	chr2	-	88104317	88104521
ENSMUST00000099830_at	chr2	-	88114265	88115204
ENSMUST00000121136_at	chr2	-	88150988	88151927
ENSMUST00000099829_at	chr2	-	88150988	88151927
ENSMUST00000119617_at	chr2	-	88162897	88163836
ENSMUST00000099827_at	chr2	-	88162897	88163836
ENSMUST00000057439_at	chr2	+	88179723	88180671
ENSMUST00000099826_at	chr2	-	88183882	88184884
ENSMUST00000075640_at	chr2	+	88231405	88232377
ENSMUST00000099825_at	chr2	-	88242165	88243089
ENSMUST00000099824_at	chr2	-	88251883	88252813
ENSMUST00000099823_at	chr2	-	88263244	88264180
ENSMUST00000102619_at	chr2	-	88286175	88287093
ENSMUST00000057555_at	chr2	+	88301073	88302768
ENSMUST00000102618_at	chr2	+	88301498	88302410
ENSMUST00000050038_at	chr2	+	88326890	88327826
ENSMUST00000121619_at	chr2	+	88339243	88340155
ENSMUST00000075025_at	chr2	+	88365657	88366747
ENSMUST00000090702_at	chr2	-	88380280	88380667
ENSMUST00000090701_at	chr2	+	88399627	88400566
ENSMUST00000118699_at	chr2	+	88412208	88419901
ENSMUST00000090700_at	chr2	+	88431962	88432883
ENSMUST00000117982_at	chr2	+	88463461	88464393
ENSMUST00000120598_at	chr2	+	88482904	88483860
ENSMUST00000120518_at	chr2	+	88492310	88493240
ENSMUST00000081697_at	chr2	+	88518013	88518970
ENSMUST00000099818_at	chr2	-	88522960	88523887
ENSMUST00000104892_at	chr2	-	88540539	88541484
ENSMUST00000099817_at	chr2	-	88540539	88541505
ENSMUST00000099815_at	chr2	-	88568809	88569754
ENSMUST00000099814_at	chr2	-	88586116	88587043
ENSMUST00000099813_at	chr2	-	88595897	88596830
ENSMUST00000099811_at	chr2	-	88607459	88608470
ENSMUST00000073458_at	chr2	+	88634540	88635464
ENSMUST00000072057_at	chr2	+	88657329	88658259
ENSMUST00000076438_at	chr2	+	88671275	88672199
ENSMUST00000078631_at	chr2	+	88692108	88693038
ENSMUST00000077302_at	chr2	+	88704763	88705687
ENSMUST00000099810_at	chr2	-	88736825	88737752
ENSMUST00000099809_at	chr2	-	88749615	88750548
ENSMUST00000099808_at	chr2	-	88769534	88770470
ENSMUST00000055895_at	chr2	+	88798624	88799560
ENSMUST00000111556_at	chr2	+	88798624	88799714
ENSMUST00000099806_at	chr2	-	88813110	88814046
ENSMUST00000099804_at	chr2	-	88827421	88828357
ENSMUST00000099802_at	chr2	-	88841504	88842443
ENSMUST00000099800_at	chr2	-	88853283	88854219
ENSMUST00000099799_at	chr2	-	88863243	88864158
ENSMUST00000099798_at	chr2	-	88894645	88895581
ENSMUST00000099797_at	chr2	-	88914310	88915246
ENSMUST00000099796_at	chr2	-	88937146	88938082
ENSMUST00000117613_at	chr2	-	88940614	88940842
ENSMUST00000099795_at	chr2	-	88951731	88952667
ENSMUST00000099794_at	chr2	-	88964950	88965886
ENSMUST00000099793_at	chr2	-	88984242	88985178
ENSMUST00000111554_at	chr2	-	88984242	88991493
ENSMUST00000099792_at	chr2	-	88996394	88997330
ENSMUST00000099791_at	chr2	-	89010431	89011367
ENSMUST00000117238_at	chr2	-	89021539	89022339
ENSMUST00000099790_at	chr2	-	89033256	89034189
ENSMUST00000099789_at	chr2	-	89088877	89089849
ENSMUST00000099788_at	chr2	-	89122352	89123288
ENSMUST00000111549_at	chr2	-	89122352	89128111
ENSMUST00000099787_at	chr2	-	89136507	89137425
ENSMUST00000099786_at	chr2	-	89142805	89143747
ENSMUST00000099785_at	chr2	-	89165399	89166335
ENSMUST00000099784_at	chr2	-	89179539	89180457
ENSMUST00000111543_at	chr2	-	89202639	89205018
ENSMUST00000099783_at	chr2	-	89202639	89203584
ENSMUST00000117898_at	chr2	-	89225053	89230391
ENSMUST00000099781_at	chr2	-	89246286	89247234
ENSMUST00000099780_at	chr2	-	89257650	89258568
ENSMUST00000099779_at	chr2	-	89279489	89280434
ENSMUST00000099778_at	chr2	-	89322345	89323290
ENSMUST00000111540_at	chr2	-	89333546	89338370
ENSMUST00000099777_at	chr2	-	89333546	89334467
ENSMUST00000099775_at	chr2	-	89367647	89368565
ENSMUST00000099773_at	chr2	-	89414957	89415881
ENSMUST00000099772_at	chr2	-	89430325	89431270
ENSMUST00000111536_at	chr2	-	89449198	89450257
ENSMUST00000111532_at	chr2	-	89449312	89454179
ENSMUST00000099771_at	chr2	-	89449312	89450257
ENSMUST00000111531_at	chr2	-	89449946	89451914
ENSMUST00000099770_at	chr2	-	89457423	89458347
ENSMUST00000099769_at	chr2	-	89470096	89471053
ENSMUST00000111527_at	chr2	-	89496651	89501373
ENSMUST00000099768_at	chr2	-	89496651	89497596
ENSMUST00000099767_at	chr2	-	89507084	89508041
ENSMUST00000099766_at	chr2	-	89561321	89562266
ENSMUST00000099765_at	chr2	-	89592026	89592983
ENSMUST00000111523_at	chr2	-	89628562	89633327
ENSMUST00000099764_at	chr2	-	89628562	89629507
ENSMUST00000057369_at	chr2	+	89656484	89657417
ENSMUST00000111521_at	chr2	+	89656502	89657663
ENSMUST00000111520_at	chr2	-	89675179	89681290
ENSMUST00000099763_at	chr2	-	89675179	89676100
ENSMUST00000099762_at	chr2	-	89684222	89685128
ENSMUST00000111519_at	chr2	+	89718600	89721914
ENSMUST00000060795_at	chr2	+	89720984	89721914
ENSMUST00000102609_at	chr2	+	89767475	89770903
ENSMUST00000111516_at	chr2	+	89769967	89770903
ENSMUST00000060547_at	chr2	+	89769967	89771002
ENSMUST00000111514_at	chr2	-	89782301	89784270
ENSMUST00000090695_at	chr2	-	89783340	89784270
ENSMUST00000111512_at	chr2	+	89814865	89818869
ENSMUST00000061830_at	chr2	+	89817936	89818869
ENSMUST00000111509_at	chr2	+	89831394	89834472
ENSMUST00000077785_at	chr2	+	89833519	89834552
ENSMUST00000111508_at	chr2	+	89840301	89843479
ENSMUST00000061701_at	chr2	+	89842503	89843527
ENSMUST00000111507_at	chr2	+	89855047	89856076
ENSMUST00000081806_at	chr2	+	89855088	89856965
ENSMUST00000099758_at	chr2	-	89861294	89862221
ENSMUST00000080311_at	chr2	+	89877077	89878007
ENSMUST00000077123_at	chr2	+	89877077	89878100
ENSMUST00000111506_at	chr2	-	89891570	89903751
ENSMUST00000099757_at	chr2	-	89891570	89892479
ENSMUST00000118957_at	chr2	-	89925686	89926616
ENSMUST00000117787_at	chr2	-	89950624	89951548
ENSMUST00000099756_at	chr2	-	89958823	89959753
ENSMUST00000099755_at	chr2	-	89978367	89979294
ENSMUST00000111505_at	chr2	-	89978385	89979683
ENSMUST00000099754_at	chr2	-	89989246	89990161
ENSMUST00000116469_at	chr2	+	90014253	90035309
ENSMUST00000111504_at	chr2	-	90061723	90064628
ENSMUST00000099753_at	chr2	-	90061723	90062653
ENSMUST00000111503_at	chr2	-	90061734	90062652
ENSMUST00000099752_at	chr2	-	90092225	90093143
ENSMUST00000111502_at	chr2	-	90105516	90106585
ENSMUST00000099751_at	chr2	-	90105667	90106585
ENSMUST00000099750_at	chr2	-	90121803	90122730
ENSMUST00000117141_at	chr2	-	90136091	90137016
ENSMUST00000118332_at	chr2	+	90164353	90165283
ENSMUST00000111501_at	chr2	+	90164354	90165272
ENSMUST00000120681_at	chr2	+	90240819	90241749
ENSMUST00000071176_at	chr2	+	90240819	90241749
ENSMUST00000013759_at	chr2	+	90585526	90621178
ENSMUST00000117928_at	chr2	-	90587772	90588120
ENSMUST00000037219_at	chr2	+	90622883	90654294
ENSMUST00000111482_at	chr2	+	90622883	90655670
ENSMUST00000111483_at	chr2	+	90622883	90655670
ENSMUST00000099743_at	chr2	+	90622883	90655670
ENSMUST00000051831_at	chr2	+	90622883	90674576
ENSMUST00000037206_at	chr2	+	90623394	90654426
ENSMUST00000111481_at	chr2	+	90623729	90656388
ENSMUST00000118431_at	chr2	-	90644416	90644733
ENSMUST00000062223_at	chr2	+	90687334	90687962
ENSMUST00000036860_at	chr2	+	90726014	90730676
ENSMUST00000111466_at	chr2	+	90726014	90730676
ENSMUST00000005647_at	chr2	-	90734792	90744849
ENSMUST00000111464_at	chr2	+	90744896	90750718
ENSMUST00000090682_at	chr2	+	90744942	90750717
ENSMUST00000111461_at	chr2	-	90751152	90758298
ENSMUST00000077874_at	chr2	-	90751152	90758143
ENSMUST00000111448_at	chr2	+	90838735	90859654
ENSMUST00000111449_at	chr2	+	90838735	90859654
ENSMUST00000061490_at	chr2	+	90858688	90859380
ENSMUST00000118208_at	chr2	-	90870934	90871279
ENSMUST00000099738_at	chr2	-	90870934	90871279
ENSMUST00000111445_at	chr2	+	90875783	90885885
ENSMUST00000111446_at	chr2	+	90875783	90885885
ENSMUST00000050323_at	chr2	+	90875783	90885885
ENSMUST00000002171_at	chr2	+	90894227	90906256
ENSMUST00000111441_at	chr2	+	90894404	90899592
ENSMUST00000067663_at	chr2	+	90894404	90899592
ENSMUST00000079976_at	chr2	-	90901947	90910386
ENSMUST00000111434_at	chr2	-	90901947	90910396
ENSMUST00000073575_at	chr2	-	90901947	90910396
ENSMUST00000111436_at	chr2	-	90901947	90910396
ENSMUST00000002180_at	chr2	+	90936923	90955913
ENSMUST00000111369_at	chr2	-	90977516	91019483
ENSMUST00000099723_at	chr2	-	90977516	91023046
ENSMUST00000111370_at	chr2	-	90977516	91023135
ENSMUST00000111375_at	chr2	-	90977516	91019474
ENSMUST00000111376_at	chr2	-	90977516	91023045
ENSMUST00000111373_at	chr2	-	90977516	91019472
ENSMUST00000075269_at	chr2	-	90977516	91023975
ENSMUST00000111371_at	chr2	-	90977516	91023975
ENSMUST00000111372_at	chr2	-	90977516	91023975
ENSMUST00000099725_at	chr2	-	90977517	91023975
ENSMUST00000049326_at	chr2	-	90977517	91023975
ENSMUST00000111381_at	chr2	-	90977517	91023975
ENSMUST00000111383_at	chr2	-	90977517	91023975
ENSMUST00000066473_at	chr2	-	90977517	91023975
ENSMUST00000077941_at	chr2	-	90977517	91023975
ENSMUST00000066420_at	chr2	-	91001549	91023204
ENSMUST00000111367_at	chr2	-	91001618	91023975
ENSMUST00000111356_at	chr2	-	91024217	91035192
ENSMUST00000111355_at	chr2	-	91024248	91035042
ENSMUST00000111354_at	chr2	-	91024248	91035308
ENSMUST00000111358_at	chr2	-	91024266	91035273
ENSMUST00000002177_at	chr2	-	91024266	91035273
ENSMUST00000002172_at	chr2	+	91043075	91053295
ENSMUST00000099722_at	chr2	+	91043075	91051227
ENSMUST00000111352_at	chr2	-	91051759	91077042
ENSMUST00000028696_at	chr2	-	91052012	91077139
ENSMUST00000099721_at	chr2	-	91052012	91077139
ENSMUST00000059566_at	chr2	+	91096318	91104836
ENSMUST00000028694_at	chr2	+	91097032	91104835
ENSMUST00000111349_at	chr2	+	91097485	91104835
ENSMUST00000080008_at	chr2	+	91105462	91117087
ENSMUST00000028691_at	chr2	+	91105462	91117087
ENSMUST00000120422_at	chr2	-	91184178	91184346
